x,y,timestamp
0.71,-0.14,Fri Nov 22 06:16:07 2024
0.72,-0.14,Fri Nov 22 06:16:07 2024
0.72,-0.15,Fri Nov 22 06:16:07 2024
0.73,-0.15,Fri Nov 22 06:16:07 2024
0.73,-0.15,Fri Nov 22 06:16:08 2024
0.73,-0.15,Fri Nov 22 06:16:08 2024
0.74,-0.15,Fri Nov 22 06:16:08 2024
0.74,-0.15,Fri Nov 22 06:16:08 2024
0.74,-0.15,Fri Nov 22 06:16:08 2024
0.74,-0.15,Fri Nov 22 06:16:08 2024
0.74,-0.15,Fri Nov 22 06:16:08 2024
0.74,-0.15,Fri Nov 22 06:16:08 2024
0.74,-0.15,Fri Nov 22 06:16:08 2024
0.74,-0.15,Fri Nov 22 06:16:09 2024
0.74,-0.15,Fri Nov 22 06:16:09 2024
0.74,-0.15,Fri Nov 22 06:16:09 2024
0.74,-0.15,Fri Nov 22 06:16:09 2024
0.74,-0.15,Fri Nov 22 06:16:09 2024
0.74,-0.15,Fri Nov 22 06:16:09 2024
0.74,-0.15,Fri Nov 22 06:16:09 2024
0.74,-0.15,Fri Nov 22 06:16:09 2024
0.75,-0.15,Fri Nov 22 06:16:10 2024
0.75,-0.16,Fri Nov 22 06:16:10 2024
0.75,-0.16,Fri Nov 22 06:16:10 2024
0.75,-0.16,Fri Nov 22 06:16:10 2024
0.75,-0.16,Fri Nov 22 06:16:10 2024
0.75,-0.16,Fri Nov 22 06:16:10 2024
0.75,-0.16,Fri Nov 22 06:16:10 2024
0.75,-0.16,Fri Nov 22 06:16:10 2024
0.75,-0.16,Fri Nov 22 06:16:11 2024
0.76,-0.16,Fri Nov 22 06:16:11 2024
0.76,-0.16,Fri Nov 22 06:16:11 2024
0.76,-0.16,Fri Nov 22 06:16:11 2024
0.76,-0.16,Fri Nov 22 06:16:11 2024
0.76,-0.16,Fri Nov 22 06:16:11 2024
0.76,-0.16,Fri Nov 22 06:16:11 2024
0.76,-0.17,Fri Nov 22 06:16:11 2024
0.76,-0.17,Fri Nov 22 06:16:11 2024
0.76,-0.17,Fri Nov 22 06:16:11 2024
0.76,-0.17,Fri Nov 22 06:16:11 2024
0.76,-0.17,Fri Nov 22 06:16:11 2024
0.77,-0.17,Fri Nov 22 06:16:11 2024
0.77,-0.17,Fri Nov 22 06:16:11 2024
0.77,-0.17,Fri Nov 22 06:16:11 2024
0.77,-0.17,Fri Nov 22 06:16:11 2024
0.77,-0.18,Fri Nov 22 06:16:12 2024
0.77,-0.18,Fri Nov 22 06:16:12 2024
0.78,-0.18,Fri Nov 22 06:16:12 2024
0.78,-0.18,Fri Nov 22 06:16:12 2024
0.78,-0.19,Fri Nov 22 06:16:12 2024
0.78,-0.19,Fri Nov 22 06:16:12 2024
0.78,-0.19,Fri Nov 22 06:16:12 2024
0.78,-0.2,Fri Nov 22 06:16:12 2024
0.79,-0.2,Fri Nov 22 06:16:12 2024
0.79,-0.21,Fri Nov 22 06:16:12 2024
0.79,-0.21,Fri Nov 22 06:16:12 2024
0.79,-0.22,Fri Nov 22 06:16:12 2024
0.79,-0.22,Fri Nov 22 06:16:12 2024
0.79,-0.22,Fri Nov 22 06:16:12 2024
0.79,-0.23,Fri Nov 22 06:16:12 2024
0.79,-0.23,Fri Nov 22 06:16:12 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:13 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:14 2024
0.79,-0.23,Fri Nov 22 06:16:15 2024
0.79,-0.23,Fri Nov 22 06:16:15 2024
0.79,-0.23,Fri Nov 22 06:16:15 2024
0.79,-0.23,Fri Nov 22 06:16:15 2024
0.79,-0.23,Fri Nov 22 06:16:15 2024
0.79,-0.23,Fri Nov 22 06:16:15 2024
0.79,-0.23,Fri Nov 22 06:16:15 2024
0.79,-0.23,Fri Nov 22 06:16:15 2024
0.79,-0.23,Fri Nov 22 06:16:16 2024
0.79,-0.23,Fri Nov 22 06:16:16 2024
0.79,-0.23,Fri Nov 22 06:16:16 2024
0.79,-0.23,Fri Nov 22 06:16:16 2024
0.79,-0.23,Fri Nov 22 06:16:16 2024
0.79,-0.23,Fri Nov 22 06:16:16 2024
0.79,-0.23,Fri Nov 22 06:16:16 2024
0.79,-0.23,Fri Nov 22 06:16:16 2024
0.79,-0.23,Fri Nov 22 06:16:16 2024
0.79,-0.23,Fri Nov 22 06:16:16 2024
0.79,-0.23,Fri Nov 22 06:16:16 2024
0.79,-0.23,Fri Nov 22 06:16:17 2024
0.79,-0.24,Fri Nov 22 06:16:17 2024
0.79,-0.24,Fri Nov 22 06:16:17 2024
0.79,-0.24,Fri Nov 22 06:16:17 2024
0.79,-0.24,Fri Nov 22 06:16:17 2024
0.79,-0.25,Fri Nov 22 06:16:17 2024
0.79,-0.25,Fri Nov 22 06:16:17 2024
0.79,-0.25,Fri Nov 22 06:16:17 2024
0.79,-0.26,Fri Nov 22 06:16:17 2024
0.79,-0.26,Fri Nov 22 06:16:17 2024
0.79,-0.27,Fri Nov 22 06:16:17 2024
0.79,-0.27,Fri Nov 22 06:16:17 2024
0.78,-0.27,Fri Nov 22 06:16:17 2024
0.78,-0.28,Fri Nov 22 06:16:17 2024
0.78,-0.28,Fri Nov 22 06:16:17 2024
0.78,-0.28,Fri Nov 22 06:16:17 2024
0.78,-0.28,Fri Nov 22 06:16:18 2024
0.78,-0.28,Fri Nov 22 06:16:18 2024
0.78,-0.28,Fri Nov 22 06:16:18 2024
0.78,-0.28,Fri Nov 22 06:16:18 2024
